revenue_id,order_id,payment_date,amount_paid_usd,payment_status,refund_amount_usd
STA-R11426,STA-O6834,27-12-2025,7.22,Paid,7.22
STA-R15913,STA-O8959,18-02-2025,26.52,Refunded,0
STA-R9046,STA-O9362,01-05-2023,36.6,Paid,0
STA-R14808,STA-O7073,06-07-2024,16.53,Paid,16.53
STA-R11072,STA-O10883,14-01-2025,0,Paid,0
STA-R10765,STA-O12939,18-01-2023,19.74,Paid,19.74
STA-R10421,STA-O6954,04-02-2025,23.44,Paid,0
STA-R15520,STA-O11178,13-05-2025,37.85,Paid,0
STA-R9293,STA-O8999,07-10-2023,23.4,Refunded,0
STA-R16379,STA-O11877,24-03-2023,25.8,Refunded,0
STA-R13048,STA-O12064,30-01-2024,5.63,Paid,0.79
STA-R17939,STA-O11662,17-08-2024,35.44,Paid,35.44
STA-R17129,STA-O7867,07-10-2023,10.35,Paid,0
STA-R10499,STA-O10276,05-12-2023,11.64,Paid,0
STA-R9141,STA-O10014,13-12-2024,17.31,Refunded,0
STA-R15734,STA-O6574,30-06-2023,22.8,Refunded,0
STA-R12664,STA-O6283,14-09-2025,26.8,Paid,0
STA-R16439,STA-O12758,24-07-2024,9.62,Paid,0
STA-R10813,STA-O9838,06-08-2023,34.3,Paid,0
STA-R13150,STA-O11851,18-04-2023,70.15,Paid,0
STA-R10804,STA-O6630,25-09-2025,51.15,Paid,0
STA-R9638,STA-O9081,13-05-2023,17.75,Pending,0
STA-R11651,STA-O10691,08-04-2025,64.2,Paid,0
STA-R15229,STA-O5660,07-07-2023,14.04,Pending,0
STA-R15418,STA-O10061,19-09-2024,85.85,Pending,0
STA-R13139,STA-O12593,26-12-2025,0,Paid,0
STA-R11557,STA-O11255,14-02-2024,6.02,Paid,0
STA-R17495,STA-O6587,13-06-2023,19.16,Paid,0
STA-R12334,STA-O5584,22-10-2023,118.6,Paid,24.49
STA-R14530,STA-O6719,25-03-2025,13.32,Paid,13.32
STA-R17095,STA-O11275,06-05-2023,5.39,Paid,5.39
STA-R10284,STA-O14202,04-05-2025,6.05,Paid,0
STA-R10018,STA-O9566,28-10-2023,23.79,Paid,0
STA-R11899,STA-O7781,15-01-2023,16.32,Paid,0
STA-R17210,STA-O9593,18-02-2023,31.02,Paid,0
STA-R15173,STA-O14603,30-08-2025,40.88,Paid,40.88
STA-R18174,STA-O13603,03-04-2023,54.69,Paid,0
STA-R12795,STA-O13232,24-04-2025,29.9,Paid,29.9
STA-R12551,STA-O5860,17-05-2024,36.45,Paid,0
STA-R9586,STA-O5260,01-07-2024,23.35,Paid,0
STA-R10786,STA-O12183,03-05-2024,7.61,Paid,0
STA-R16803,STA-O13692,23-03-2025,0,Pending,0
STA-R14739,STA-O9788,16-02-2024,15.75,Paid,0
STA-R13025,STA-O7180,11-01-2025,32.6,Paid,0
STA-R17905,STA-O13127,31-08-2024,35.2,Paid,0
STA-R17923,STA-O11333,18-02-2024,4.34,Paid,0
STA-R12905,STA-O13225,01-07-2025,6.55,Refunded,0
STA-R18199,STA-O11823,15-10-2024,11.7,Paid,0
STA-R9549,STA-O13877,10-09-2024,24.45,Refunded,0
STA-R17927,STA-O5297,30-11-2024,0,Paid,0
STA-R17911,STA-O12254,28-09-2024,28.75,Paid,0
STA-R17071,STA-O7429,17-01-2023,3.23,Paid,0
STA-R10276,STA-O7459,12-07-2025,0,Paid,0
STA-R10852,STA-O12247,06-05-2024,24,Refunded,0
STA-R12033,STA-O11488,18-10-2025,16.29,Paid,7.34
STA-R10647,STA-O13088,21-11-2024,16,Paid,0
STA-R16462,STA-O11276,31-08-2024,8.78,Pending,0
STA-R9813,STA-O10906,03-05-2025,151.76,Refunded,0
STA-R14794,STA-O9290,11-06-2025,5.27,Paid,0
STA-R9871,STA-O9215,25-06-2024,10.47,Paid,0
STA-R9542,STA-O10489,05-10-2024,22.68,Refunded,0
STA-R18475,STA-O8919,27-09-2025,85.75,Paid,0
STA-R11902,STA-O12828,08-11-2025,40.53,Paid,0
STA-R10250,STA-O11996,02-12-2023,9.75,Paid,0
STA-R13868,STA-O11779,11-08-2023,10.08,Paid,10.08
STA-R14237,STA-O12579,10-07-2024,24.5,Paid,24.5
STA-R10376,STA-O7107,21-02-2023,10.48,Paid,0
STA-R17497,STA-O5162,26-07-2024,13.72,Paid,0
STA-R13054,STA-O14723,21-05-2025,15.7,Pending,0
STA-R17357,STA-O12673,16-06-2023,68.04,Paid,0
STA-R12937,STA-O12523,12-03-2024,4.14,Paid,4.14
STA-R9087,STA-O14655,06-04-2025,44.4,Paid,0
STA-R15850,STA-O6732,18-12-2023,19.24,Paid,0
STA-R14805,STA-O11930,07-12-2024,118.8,Paid,118.8
STA-R9242,STA-O11142,22-03-2023,67.25,Pending,0
STA-R16724,STA-O7154,11-10-2024,21.36,Refunded,0
STA-R15687,STA-O11353,15-02-2024,14.32,Paid,14.32
STA-R12357,STA-O13147,25-02-2025,40.44,Paid,0
STA-R9679,STA-O13126,29-06-2024,0,Paid,25.92
STA-R13866,STA-O8751,17-09-2024,29.49,Paid,0
STA-R11219,STA-O6857,10-07-2024,0,Paid,4.56
STA-R10227,STA-O11870,07-08-2024,2.84,Paid,2.84
STA-R17352,STA-O13493,05-10-2023,15.18,Refunded,0
STA-R16061,STA-O5855,06-08-2025,15.2,Paid,0
STA-R12908,STA-O8486,07-07-2025,47.34,Refunded,0
STA-R15516,STA-O14744,01-02-2024,79.1,Pending,0
STA-R10508,STA-O5276,26-11-2024,11.88,Paid,0
STA-R18187,STA-O9994,02-09-2024,16.4,Paid,0
STA-R13032,STA-O11544,13-05-2023,17.12,Refunded,0
STA-R11862,STA-O6942,17-04-2023,31.3,Pending,0
STA-R18078,STA-O6126,13-08-2023,14.19,Paid,0
STA-R13088,STA-O14515,23-06-2023,6.08,Paid,0
STA-R10586,STA-O13042,19-08-2025,15.8,Paid,0
STA-R9382,STA-O12363,21-12-2023,97.4,Paid,0
STA-R17125,STA-O14761,25-05-2025,16.46,Paid,5.62
STA-R12746,STA-O10116,25-09-2025,15.03,Paid,0
STA-R9267,STA-O11704,18-12-2025,146.2,Paid,0
STA-R9725,STA-O11322,22-01-2024,33.6,Paid,0
STA-R14702,STA-O8169,21-11-2023,19.4,Paid,0
STA-R14705,STA-O7012,16-09-2023,6.96,Refunded,0
STA-R17949,STA-O9456,17-07-2023,79.18,Pending,0
STA-R15166,STA-O6168,07-09-2025,15.6,Pending,0
STA-R15408,STA-O8934,18-07-2023,70.94,Paid,0
STA-R17468,STA-O5714,10-09-2024,8.46,Paid,0.96
STA-R16370,STA-O13861,11-09-2025,7.92,Paid,7.92
STA-R17238,STA-O11584,06-01-2023,27.05,Paid,27.05
STA-R11354,STA-O10777,24-06-2025,51.57,Paid,0
STA-R11380,STA-O10026,28-05-2024,29.4,Paid,0
STA-R15465,STA-O5999,31-01-2024,45.04,Paid,0
STA-R11011,STA-O9180,18-05-2024,24.6,Paid,0
STA-R13483,STA-O11163,31-08-2023,5.09,Paid,0
STA-R11196,STA-O14830,16-05-2023,10.92,Pending,0
STA-R12862,STA-O13320,20-04-2025,17.22,Pending,0
STA-R11035,STA-O6753,11-03-2024,81.3,Paid,0
STA-R10553,STA-O10030,30-10-2023,19.47,Paid,0
STA-R12928,STA-O8691,17-12-2024,61.85,Paid,0
STA-R15027,STA-O6370,29-01-2024,15,Paid,0
STA-R17616,STA-O8320,13-11-2024,4.29,Paid,0
STA-R17798,STA-O6003,14-05-2025,28.35,Paid,0
STA-R16934,STA-O10017,14-06-2025,19.24,Paid,0
STA-R13363,STA-O13899,31-10-2023,27.25,Paid,6.17
STA-R12713,STA-O8237,03-10-2023,14.55,Refunded,0
STA-R14674,STA-O10225,26-02-2023,12.86,Paid,0
STA-R17399,STA-O11858,09-03-2024,33.6,Paid,0
STA-R17924,STA-O10160,15-06-2025,64.5,Paid,64.5
STA-R15070,STA-O9241,17-11-2025,44.12,Paid,0
STA-R12858,STA-O14119,03-04-2025,26.79,Paid,0
STA-R15951,STA-O12180,23-07-2024,2.39,Pending,0
STA-R17199,STA-O7714,18-09-2025,49.14,Paid,0
STA-R12938,STA-O11805,24-08-2025,5.81,Refunded,0
STA-R13294,STA-O11083,27-04-2024,8.36,Paid,8.36
STA-R14300,STA-O9506,08-02-2025,19.89,Paid,0
STA-R12014,STA-O13455,18-02-2023,12.8,Refunded,0
STA-R11037,STA-O12962,20-03-2024,10.15,Paid,0
STA-R9741,STA-O13364,18-09-2023,35.3,Paid,0
STA-R17092,STA-O10928,05-03-2024,119.05,Paid,0
STA-R16107,STA-O5946,28-04-2023,0,Pending,0
STA-R12234,STA-O6154,31-10-2023,39.55,Paid,39.55
STA-R14488,STA-O8413,10-03-2023,5.03,Paid,5.03
STA-R13086,STA-O5053,21-11-2025,5.78,Refunded,0
STA-R12057,STA-O8316,28-09-2024,5.59,Paid,0
STA-R13302,STA-O5897,31-03-2025,28.24,Pending,0
STA-R9363,STA-O12587,06-10-2025,34.78,Paid,0
STA-R14764,STA-O8109,04-08-2025,24.1,Pending,0
STA-R16797,STA-O12942,15-09-2024,23.3,Paid,0
STA-R13902,STA-O6547,20-12-2025,4.27,Paid,4.27
STA-R15037,STA-O14108,28-07-2024,14.88,Paid,0
STA-R11204,STA-O10676,31-08-2024,20.58,Paid,0
STA-R9014,STA-O5052,20-07-2025,5.01,Paid,0
STA-R16757,STA-O14809,13-06-2023,9.52,Paid,0
STA-R14009,STA-O6737,30-10-2025,4.35,Refunded,0
STA-R9789,STA-O8092,27-05-2023,44.7,Refunded,0
STA-R14689,STA-O5494,04-04-2023,52.98,Refunded,0
STA-R15629,STA-O5684,18-11-2025,89.31,Paid,0
STA-R9443,STA-O9980,03-11-2023,26.62,Refunded,0
STA-R16946,STA-O13536,01-12-2023,12.56,Paid,0
STA-R15333,STA-O8525,05-09-2023,26.05,Paid,0
STA-R11114,STA-O8910,16-12-2023,5.04,Refunded,0
STA-R9134,STA-O10764,12-12-2024,23.56,Pending,0
STA-R9019,STA-O8995,14-07-2025,55.88,Paid,0
STA-R13702,STA-O10352,27-04-2025,22.14,Refunded,0
STA-R9627,STA-O13828,06-12-2023,15.64,Paid,0
STA-R9045,STA-O13991,30-06-2023,15.74,Paid,0
STA-R14110,STA-O9835,06-12-2024,7.86,Paid,0
STA-R16352,STA-O6899,18-10-2024,4.42,Paid,4.42
STA-R12617,STA-O8677,12-02-2024,0,Paid,0
STA-R10648,STA-O11280,07-10-2023,13,Paid,0
STA-R12831,STA-O13590,25-12-2024,20.7,Pending,0
STA-R10249,STA-O8250,12-10-2023,30.05,Paid,0
STA-R12550,STA-O11339,30-05-2024,6.77,Pending,0
STA-R9558,STA-O12511,11-05-2023,6.36,Refunded,0
STA-R14192,STA-O10563,17-08-2024,12.12,Paid,0
STA-R18331,STA-O6833,06-12-2023,5.77,Paid,0
STA-R12437,STA-O5438,02-05-2024,15.5,Paid,0
STA-R18214,STA-O12424,05-08-2023,7.39,Refunded,0
STA-R15130,STA-O10593,20-06-2025,14.72,Refunded,0
STA-R11169,STA-O5711,16-07-2025,17.48,Paid,0
STA-R13259,STA-O14077,06-01-2023,10.68,Paid,1.78
STA-R11038,STA-O9774,03-11-2023,9.6,Paid,0
STA-R15050,STA-O8891,07-08-2023,19.62,Paid,0
STA-R12230,STA-O12142,09-01-2023,0,Paid,63.51
STA-R16653,STA-O8879,11-08-2025,7.41,Refunded,0
STA-R13372,STA-O5364,12-11-2025,9.06,Paid,9.06
STA-R10537,STA-O14845,02-08-2024,10.3,Paid,0
STA-R13040,STA-O7204,29-10-2024,12.42,Paid,0
STA-R15386,STA-O12560,25-02-2023,24.54,Refunded,0
STA-R10757,STA-O7265,26-01-2024,26.04,Paid,26.04
STA-R13488,STA-O11655,10-07-2023,9.11,Pending,0
STA-R17361,STA-O13129,14-07-2024,9.14,Refunded,0
STA-R15120,STA-O6423,14-02-2024,7.16,Paid,0
STA-R11595,STA-O13275,13-08-2024,19.02,Paid,0
STA-R18606,STA-O13237,05-05-2023,12.69,Paid,12.69
STA-R15876,STA-O7282,07-05-2025,25.9,Refunded,0
STA-R15420,STA-O12052,16-04-2023,0,Paid,150.56
STA-R9650,STA-O11509,13-06-2024,0,Paid,4.71
STA-R15100,STA-O8105,05-09-2023,4.09,Paid,4.09
STA-R10102,STA-O11583,08-05-2024,16.29,Paid,0
STA-R11182,STA-O5949,03-04-2025,7.16,Paid,7.16
STA-R11214,STA-O10447,09-02-2024,20.6,Paid,0
STA-R16560,STA-O5692,15-08-2024,5.18,Refunded,0
STA-R15492,STA-O9693,02-09-2023,20.45,Paid,0
STA-R10952,STA-O7623,28-05-2024,38.85,Paid,38.85
STA-R10403,STA-O11144,03-03-2023,68.37,Paid,0
STA-R14260,STA-O7492,11-06-2025,37.35,Paid,0
STA-R17000,STA-O8081,05-10-2024,39.55,Paid,0
STA-R16954,STA-O8556,08-02-2024,8.59,Paid,0
STA-R10503,STA-O5251,10-04-2025,5.54,Paid,0
STA-R9969,STA-O10024,22-04-2024,42.75,Paid,42.75
STA-R17686,STA-O6057,07-11-2024,8.8,Paid,0
STA-R14252,STA-O11532,31-03-2025,116.96,Paid,19.74
STA-R12529,STA-O7836,30-06-2023,25.44,Paid,0
STA-R10147,STA-O9484,22-01-2025,71.02,Paid,0
STA-R10054,STA-O6280,14-11-2024,13.56,Paid,0
STA-R11553,STA-O10811,19-04-2023,3.78,Paid,0
STA-R10435,STA-O12934,26-11-2024,27.14,Paid,0
STA-R10546,STA-O8087,26-09-2024,41.08,Paid,0
STA-R15473,STA-O9885,10-04-2023,2.23,Paid,0
STA-R12608,STA-O13533,14-02-2024,2.12,Refunded,0
STA-R15077,STA-O6037,25-01-2023,17.73,Paid,0
STA-R15696,STA-O11209,26-07-2023,5.32,Paid,0
STA-R13008,STA-O9604,19-09-2023,55.74,Refunded,0
STA-R18011,STA-O10995,14-11-2025,10.32,Pending,0
STA-R15938,STA-O12152,22-10-2023,10.62,Paid,10.62
STA-R9083,STA-O11273,02-08-2024,4.97,Paid,0
STA-R16601,STA-O8842,01-05-2024,14.64,Paid,0
STA-R17956,STA-O14677,28-11-2023,22.44,Paid,0
STA-R18560,STA-O12434,26-09-2025,6.33,Paid,0
STA-R16813,STA-O7093,07-07-2024,7.02,Paid,0
STA-R16806,STA-O14018,08-12-2025,17.96,Pending,0
STA-R10282,STA-O6807,13-06-2025,6.4,Paid,0
STA-R11619,STA-O11335,08-01-2025,16.66,Paid,0
STA-R10596,STA-O12559,13-01-2025,58.64,Paid,0
STA-R13345,STA-O8816,23-08-2023,17.32,Refunded,0
STA-R11654,STA-O14606,16-07-2025,13.11,Paid,0
STA-R9956,STA-O14240,02-11-2025,89.97,Paid,0
STA-R11256,STA-O12958,23-07-2023,20.94,Paid,0
STA-R12055,STA-O10767,16-09-2024,6.51,Paid,6.51
STA-R10289,STA-O11946,01-09-2025,8.14,Paid,0
STA-R9775,STA-O10984,19-05-2024,5.95,Refunded,0
STA-R17427,STA-O14039,18-05-2025,187.8,Pending,0
STA-R12992,STA-O14947,24-03-2025,0,Paid,23.99
STA-R16323,STA-O14425,05-07-2025,23.5,Paid,23.5
STA-R9325,STA-O6256,12-09-2024,16.84,Paid,0
STA-R14118,STA-O6028,09-07-2025,28.08,Paid,28.08
STA-R18048,STA-O6036,06-08-2025,52.2,Refunded,0
STA-R16100,STA-O8659,01-02-2025,2.91,Paid,0
STA-R16651,STA-O8186,15-03-2023,25.68,Paid,0
STA-R11403,STA-O6771,01-10-2025,24.75,Paid,0
STA-R16432,STA-O6214,04-03-2023,3.35,Paid,3.35
STA-R11763,STA-O8479,20-11-2024,3.81,Paid,0
STA-R13286,STA-O10759,13-09-2024,6.66,Refunded,0
STA-R15359,STA-O6602,07-08-2025,7.08,Refunded,0
STA-R15997,STA-O6750,04-12-2025,5.74,Paid,5.74
STA-R13576,STA-O10130,04-03-2025,10.83,Paid,10.83
STA-R15312,STA-O9405,13-06-2024,70.52,Paid,0
STA-R9506,STA-O10373,14-07-2023,92.35,Paid,0
STA-R12023,STA-O9960,26-08-2023,7.7,Paid,7.7
STA-R9526,STA-O10151,20-10-2025,47.05,Pending,0
STA-R11987,STA-O13284,09-03-2023,13.96,Paid,0
STA-R13559,STA-O11588,18-04-2023,84.12,Paid,0
STA-R16775,STA-O13619,09-02-2024,0,Refunded,0
STA-R13607,STA-O14016,14-08-2025,25.64,Paid,0
STA-R15066,STA-O6628,30-11-2025,8.93,Paid,0
STA-R17731,STA-O8262,07-04-2025,6.24,Paid,0
STA-R10704,STA-O14904,23-07-2023,16.05,Paid,0
STA-R11941,STA-O5778,30-01-2024,5.5,Pending,0
STA-R10005,STA-O5141,26-07-2024,25.52,Paid,0
STA-R15096,STA-O7176,04-10-2023,154.12,Pending,74.94
STA-R11016,STA-O10651,08-05-2025,53.66,Paid,0
STA-R10515,STA-O11181,15-06-2024,2.24,Paid,0
STA-R18562,STA-O7342,09-06-2024,17.36,Paid,0
STA-R15883,STA-O13224,26-10-2025,5.63,Paid,0
STA-R17067,STA-O7420,17-01-2023,9.58,Paid,0
STA-R13126,STA-O7618,09-05-2023,12.04,Paid,5.96
STA-R16924,STA-O12361,13-03-2023,27.44,Refunded,0
STA-R10043,STA-O7950,06-09-2025,15.36,Paid,0
STA-R12726,STA-O8797,10-06-2024,39.74,Paid,0
STA-R17139,STA-O13429,18-10-2024,11.13,Paid,0
STA-R11286,STA-O12645,22-01-2025,11.58,Paid,0
STA-R18283,STA-O5679,16-05-2025,13.48,Paid,0
STA-R9249,STA-O7572,02-08-2025,0,Refunded,0
STA-R12965,STA-O9599,06-04-2024,34.3,Paid,0
STA-R15719,STA-O11984,14-06-2025,27.72,Paid,0
STA-R17306,STA-O9185,31-01-2023,19.84,Paid,0
STA-R14344,STA-O10805,25-07-2024,26.16,Paid,0
STA-R10549,STA-O6483,16-06-2024,11.98,Paid,0
STA-R16388,STA-O5582,24-09-2023,24.39,Paid,0
STA-R15326,STA-O12122,22-08-2025,10.02,Paid,0
STA-R14478,STA-O12212,01-03-2024,21.96,Paid,0
STA-R16495,STA-O12540,27-04-2023,40.2,Refunded,0
STA-R10755,STA-O13554,31-10-2024,21.15,Paid,0
STA-R16722,STA-O13022,15-03-2023,23.1,Refunded,0
STA-R17332,STA-O5214,10-09-2024,10.53,Paid,0
STA-R11637,STA-O10454,20-09-2023,3.15,Paid,0
STA-R16509,STA-O12615,20-11-2025,9.48,Paid,0
STA-R12881,STA-O8997,09-04-2025,30.55,Paid,0
STA-R14144,STA-O7061,27-01-2024,38.62,Paid,0
STA-R15009,STA-O14151,18-07-2024,94.36,Pending,0
STA-R17461,STA-O8868,16-11-2025,7.07,Paid,0
STA-R12491,STA-O6904,26-01-2025,12.54,Paid,12.54
STA-R15415,STA-O10410,24-05-2024,29.2,Paid,0
STA-R16566,STA-O9357,12-10-2024,9.06,Refunded,0
STA-R17645,STA-O8407,02-03-2024,19,Paid,0
STA-R15805,STA-O5701,16-02-2023,27.03,Paid,0
STA-R13535,STA-O13591,03-01-2025,29.24,Paid,0
STA-R10685,STA-O9503,10-06-2025,22.6,Paid,0
STA-R10397,STA-O10494,22-10-2023,12.66,Pending,0
STA-R17829,STA-O12487,14-10-2023,95.22,Paid,0
STA-R16958,STA-O5308,14-11-2023,28.6,Paid,0
STA-R14668,STA-O11160,03-05-2023,0,Paid,0
STA-R15643,STA-O5022,01-03-2023,39.75,Paid,0
STA-R17967,STA-O5979,27-10-2023,13.02,Paid,0
STA-R13590,STA-O10007,26-01-2023,10.58,Paid,0
STA-R15297,STA-O6720,04-05-2023,5.94,Paid,0
STA-R14758,STA-O14534,12-05-2025,10.8,Pending,0
STA-R15485,STA-O8043,15-04-2023,0,Paid,0
STA-R13582,STA-O14969,21-07-2023,6.83,Paid,6.83
STA-R11223,STA-O14074,15-05-2025,8.84,Paid,0
STA-R13159,STA-O8775,07-06-2025,6.62,Paid,0
STA-R17928,STA-O5420,05-05-2023,0,Paid,0
STA-R15776,STA-O5350,02-05-2023,18.6,Paid,18.6
STA-R18058,STA-O14706,12-10-2024,23.31,Paid,0
STA-R12929,STA-O10703,16-12-2024,60.3,Refunded,0
STA-R16072,STA-O13784,10-05-2025,20.72,Refunded,0
STA-R14633,STA-O12497,27-08-2024,18.82,Paid,0
STA-R10062,STA-O9479,27-10-2025,0,Pending,0
STA-R11598,STA-O12490,29-11-2024,10.84,Paid,0
STA-R16734,STA-O8337,23-04-2023,18.74,Paid,0
STA-R15989,STA-O7895,29-12-2023,5.71,Paid,5.71
STA-R13147,STA-O12129,16-10-2023,24.72,Paid,0
STA-R12292,STA-O13925,02-01-2025,81.16,Paid,0
STA-R15349,STA-O5722,08-02-2025,12.9,Paid,0
STA-R14347,STA-O13027,28-07-2025,26.16,Paid,0
STA-R10326,STA-O8516,13-05-2024,5.13,Paid,0
STA-R11128,STA-O9802,05-02-2023,12.56,Paid,0
STA-R10723,STA-O14185,18-03-2025,44.2,Refunded,0
STA-R14460,STA-O6400,09-05-2023,72.3,Paid,72.3
STA-R17522,STA-O11368,20-03-2025,23.25,Paid,0
STA-R18215,STA-O13867,20-03-2024,83.44,Paid,0
STA-R9901,STA-O8661,21-03-2024,66.88,Refunded,0
STA-R10554,STA-O5794,29-01-2024,3.45,Paid,3.45
STA-R10383,STA-O5212,18-02-2023,4.7,Paid,0
STA-R10565,STA-O11817,02-12-2024,100.85,Paid,0
STA-R18281,STA-O9133,20-10-2023,20.07,Paid,0
STA-R17685,STA-O7762,11-07-2025,7.52,Paid,7.52
STA-R17801,STA-O7617,03-03-2023,11.7,Paid,0
STA-R15838,STA-O12563,05-11-2025,20.2,Refunded,0
STA-R12681,STA-O10888,16-11-2025,4.2,Refunded,0
STA-R10438,STA-O11647,27-06-2025,6.8,Paid,0
STA-R11807,STA-O5931,13-02-2024,24.48,Pending,5.85
STA-R12806,STA-O14992,01-12-2025,22.25,Paid,22.25
STA-R12186,STA-O7241,11-06-2025,30.52,Paid,0
STA-R15434,STA-O14617,14-01-2023,26.31,Paid,0
STA-R12056,STA-O10370,25-12-2024,20.52,Refunded,0
STA-R13332,STA-O5598,05-03-2024,36.85,Paid,0
STA-R10632,STA-O8165,14-05-2024,18.67,Refunded,0
STA-R11031,STA-O7553,27-01-2025,26.44,Paid,0
STA-R13625,STA-O11888,18-09-2023,15.62,Paid,0
STA-R17045,STA-O10567,28-05-2024,5.88,Pending,0
STA-R14685,STA-O7927,18-11-2024,18.36,Paid,0
STA-R16992,STA-O14999,15-03-2025,5.87,Paid,0
STA-R14231,STA-O13908,25-02-2023,173.35,Paid,0
STA-R9642,STA-O11197,09-08-2023,14,Paid,0
STA-R18216,STA-O9924,05-09-2023,28.96,Paid,0
STA-R13768,STA-O5938,04-06-2025,5.84,Paid,5.84
STA-R14106,STA-O11036,15-01-2023,4.29,Paid,0
STA-R14839,STA-O13214,14-10-2024,33.57,Paid,0
STA-R10306,STA-O7017,31-01-2024,12.93,Paid,12.93
STA-R9152,STA-O11871,25-04-2025,27.65,Paid,0
STA-R16009,STA-O11667,16-09-2024,18.21,Paid,0
STA-R9898,STA-O8794,26-12-2023,16.2,Paid,0
STA-R10560,STA-O13820,13-03-2024,15.78,Paid,0
STA-R15973,STA-O12191,22-06-2024,29.2,Refunded,0
STA-R12009,STA-O13462,02-09-2024,18.82,Refunded,0
STA-R15799,STA-O14283,15-12-2025,3.45,Refunded,0
STA-R13011,STA-O8817,12-08-2023,10.14,Paid,0
STA-R15029,STA-O6138,20-04-2024,31.15,Paid,0
STA-R12836,STA-O13282,23-09-2025,38.58,Paid,0
STA-R14988,STA-O11983,08-04-2023,92.25,Paid,0
STA-R17022,STA-O5342,16-03-2024,22.68,Refunded,0
STA-R12154,STA-O14217,26-10-2023,37,Paid,0
STA-R17492,STA-O14955,01-11-2025,31.35,Paid,31.35
STA-R9137,STA-O14252,14-06-2023,0,Refunded,0
STA-R14532,STA-O10630,08-01-2023,118.6,Paid,0
STA-R14575,STA-O9488,01-03-2024,12.1,Paid,0
STA-R11697,STA-O11391,15-12-2025,49.12,Paid,0
STA-R14904,STA-O7168,10-10-2023,31.7,Pending,0
STA-R16077,STA-O6644,17-05-2024,79.16,Refunded,0
STA-R18304,STA-O5538,05-08-2024,12.93,Refunded,0
STA-R11881,STA-O12719,06-03-2025,5.23,Paid,0
STA-R16989,STA-O12661,18-04-2025,13.74,Paid,0
STA-R16589,STA-O5850,07-03-2024,20,Paid,0
STA-R10272,STA-O5646,18-10-2023,64.08,Paid,0
STA-R16941,STA-O7650,23-05-2023,75.85,Refunded,0
STA-R9368,STA-O8278,02-05-2024,64.72,Paid,0
STA-R12369,STA-O14344,25-01-2025,7.8,Pending,0
STA-R17965,STA-O11838,13-01-2023,13.66,Refunded,0
STA-R9472,STA-O12630,30-01-2024,17.98,Pending,0
STA-R9588,STA-O6053,27-11-2023,5.58,Paid,0
STA-R11803,STA-O14597,21-09-2024,34.66,Paid,0
STA-R14055,STA-O5715,01-11-2024,26.76,Paid,0
STA-R9653,STA-O13353,13-11-2024,11.42,Refunded,0
STA-R15335,STA-O11034,10-09-2023,15.3,Paid,15.3
STA-R16581,STA-O13584,13-07-2025,12.96,Paid,0
STA-R10268,STA-O14392,17-01-2023,15.88,Paid,0
STA-R14490,STA-O13439,26-05-2023,17.57,Paid,0
STA-R9287,STA-O11401,20-01-2023,21.3,Refunded,0
STA-R15917,STA-O10318,17-01-2023,8.87,Paid,0
STA-R9765,STA-O7274,26-01-2025,6.29,Paid,0
STA-R12024,STA-O14844,13-05-2025,20.1,Paid,0
STA-R16122,STA-O9894,15-04-2024,12.2,Pending,0
STA-R17784,STA-O7240,30-11-2023,5.92,Paid,0
STA-R13047,STA-O5309,07-05-2024,10.9,Refunded,0
STA-R11166,STA-O9981,10-05-2024,17.43,Refunded,0
STA-R14311,STA-O10375,20-01-2025,29.44,Paid,0
STA-R14741,STA-O7047,04-10-2023,0,Paid,16.86
STA-R13361,STA-O9633,08-03-2023,0,Paid,0
STA-R14258,STA-O5019,08-03-2024,21.51,Paid,0
STA-R16455,STA-O14024,15-01-2025,85.62,Paid,0
STA-R10587,STA-O10518,09-07-2024,13.34,Paid,0
STA-R17181,STA-O5889,12-01-2023,50.38,Refunded,0
STA-R15319,STA-O11911,20-10-2025,159.75,Refunded,0
STA-R16571,STA-O9100,27-11-2025,5.79,Paid,0
STA-R15957,STA-O14071,04-01-2025,27,Paid,0
STA-R10273,STA-O12881,01-03-2023,5.84,Paid,0
STA-R11872,STA-O5655,09-03-2023,4.18,Paid,0
STA-R15709,STA-O11272,16-02-2023,4.04,Paid,0
STA-R13859,STA-O12252,24-07-2024,5.34,Paid,0
STA-R13096,STA-O6468,20-07-2025,27.64,Paid,0
STA-R14964,STA-O13408,25-09-2025,51.95,Refunded,0
STA-R10067,STA-O8758,25-07-2023,13.92,Paid,13.92
STA-R11400,STA-O7164,20-10-2025,43.28,Paid,43.28
STA-R10367,STA-O12294,25-01-2025,84.16,Paid,33.69
STA-R15618,STA-O8761,10-05-2023,3.23,Paid,0
STA-R18213,STA-O11121,14-01-2023,10.86,Paid,0
STA-R14769,STA-O5189,07-10-2024,30.65,Paid,0
STA-R9835,STA-O9554,20-12-2023,30.07,Paid,30.07
STA-R9799,STA-O14769,30-09-2025,64.86,Refunded,0
STA-R15324,STA-O6946,13-04-2025,20.75,Paid,0
STA-R12066,STA-O8988,06-03-2024,57.24,Paid,0
STA-R10304,STA-O13552,06-05-2024,7.06,Pending,0
STA-R17767,STA-O10729,23-02-2023,21.92,Refunded,0
STA-R16450,STA-O5927,07-09-2024,5.82,Refunded,0
STA-R11504,STA-O12801,08-10-2025,38.92,Paid,0
STA-R13170,STA-O8007,21-03-2025,8.26,Paid,0
