order_id,customer_id,order_date,product_category,quantity,unit_price_usd,order_status,payment_method
STA-O14430,STA-C6676,06-02-2023,Hot Coffee,2,4.84,Returned,Starbucks Card
STA-O14822,STA-C1294,21-07-2025,Hot Coffee,2,3.71,Shipped,Credit Card
STA-O13783,STA-C5233,18-12-2025,Hot Coffee,4,5.02,Shipped,Cash
STA-O5693,STA-C1313,23-04-2025,Sandwiches,3,8.38,Cancelled,Credit Card
STA-O5508,STA-C1066,15-04-2023,Sandwiches,1,6.66,Pending,Mobile App
STA-O12351,STA-C4078,06-04-2025,Merchandise,5,18.98,Returned,Cash
STA-O5938,STA-C10832,06-04-2025,Bakery,2,2.92,Returned,Mobile App
STA-O8822,STA-C8051,26-01-2025,Sandwiches,2,8.64,Delivered,Mobile App
STA-O6878,STA-C5772,11-06-2023,Tea,2,3.16,Returned,Mobile App
STA-O14334,STA-C9668,21-05-2023,Sandwiches,3,5.53,Delivered,Starbucks Card
STA-O9868,STA-C4711,05-03-2024,Frappuccino,5,6.23,Shipped,Cash
STA-O12908,STA-C1589,12-11-2025,Hot Coffee,1,6.64,Shipped,Starbucks Card
STA-O11486,STA-C6723,25-01-2023,Tea,3,4.19,Delivered,Cash
STA-O6576,STA-C5290,24-02-2025,Sandwiches,5,7.76,Delivered,Credit Card
STA-O14421,STA-C3135,01-05-2025,Tea,5,4.45,Delivered,Mobile App
STA-O7955,STA-C2346,25-09-2023,Bakery,2,2.87,Shipped,Mobile App
STA-O9313,STA-C7026,24-11-2023,Frappuccino,4,8.12,Cancelled,Cash
STA-O7544,STA-C4937,14-12-2025,Sandwiches,2,7.11,Delivered,Cash
STA-O10596,STA-C9397,30-03-2023,Sandwiches,3,5.98,Unknown,Cash
STA-O12917,STA-C7438,10-05-2025,Tea,3,3.6,Returned,Mobile App
STA-O5622,STA-C9999,20-08-2025,Frappuccino,2,6.56,Returned,Starbucks Card
STA-O8307,STA-C5994,14-03-2025,Bakery,3,5.8,Pending,Cash
STA-O5111,STA-C6606,30-09-2025,Frappuccino,2,5.49,Shipped,Credit Card
STA-O5363,STA-C3954,02-01-2025,Hot Coffee,3,4.99,Pending,Credit Card
STA-O12055,STA-C10463,22-06-2023,Sandwiches,3,8.85,Shipped,Mobile App
STA-O7066,STA-C3253,15-01-2025,Merchandise,1,36.45,Shipped,Cash
STA-O5754,STA-C4377,09-09-2023,Coffee Beans (Retail),2,12.22,Delivered,Cash
STA-O9171,STA-C9999,08-08-2024,Bakery,5,5.9,Cancelled,Cash
STA-O10374,STA-C5809,03-07-2023,Cold Coffee,5,4.03,Returned,Credit Card
STA-O11173,STA-C7772,26-05-2025,Tea,2,3.08,Delivered,Mobile App
STA-O6152,STA-C9323,23-05-2025,Frappuccino,3,8.02,Pending,Starbucks Card
STA-O7430,STA-C2190,12-12-2024,Coffee Beans (Retail),5,13.62,Cancelled,Starbucks Card
STA-O13080,STA-C8370,26-09-2024,Tea,3,3.91,Delivered,Cash
STA-O5639,STA-C9700,15-01-2023,Tea,4,5.43,Delivered,Starbucks Card
STA-O5506,STA-C6584,10-12-2025,Coffee Beans (Retail),4,13.4,Cancelled,Cash
STA-O13217,STA-C3212,21-02-2025,Tea,3,5.09,Delivered,Mobile App
STA-O6020,STA-C5352,29-11-2025,Tea,5,4.02,Delivered,Starbucks Card
STA-O10438,STA-C4989,16-01-2023,Cold Coffee,3,7.86,Delivered,Cash
STA-O13886,STA-C4043,22-07-2024,Cold Coffee,5,7.78,Delivered,Starbucks Card
STA-O10070,STA-C9573,13-05-2024,Hot Coffee,2,6.63,Shipped,Starbucks Card
STA-O6853,STA-C6384,26-11-2024,Cold Coffee,2,4.16,Delivered,Cash
STA-O10109,STA-C7496,03-04-2023,Merchandise,2,17.71,Delivered,Mobile App
STA-O7691,STA-C6705,15-04-2023,Merchandise,2,27.14,Delivered,Mobile App
STA-O5247,STA-C2921,10-01-2023,Frappuccino,5,6.91,Shipped,Mobile App
STA-O6698,STA-C7689,25-03-2025,Hot Coffee,2,3.69,Delivered,Mobile App
STA-O14808,STA-C2574,11-06-2024,Frappuccino,2,6.36,Delivered,Cash
STA-O6274,STA-C6745,17-12-2025,Hot Coffee,4,4.47,Shipped,Starbucks Card
STA-O12181,STA-C4294,12-03-2024,Merchandise,5,29.56,Pending,Starbucks Card
STA-O14298,STA-C3696,23-06-2025,Frappuccino,4,7.49,Delivered,Mobile App
STA-O11671,STA-C5259,06-09-2024,Tea,5,5.21,Pending,Mobile App
STA-O10687,STA-C1309,15-06-2025,Sandwiches,5,7.17,Unknown,Starbucks Card
STA-O8963,STA-C8766,19-05-2023,Merchandise,5,13.74,Shipped,Cash
STA-O6607,STA-C3649,22-02-2024,Cold Coffee,5,7.16,Delivered,Cash
STA-O7868,STA-C2143,27-05-2025,Hot Coffee,3,4.59,Pending,Cash
STA-O13242,STA-C5714,25-01-2025,Bakery,5,3.6,Returned,Cash
STA-O13220,STA-C3923,01-07-2025,Frappuccino,2,8.87,Returned,Cash
STA-O13083,STA-C6630,23-10-2025,Sandwiches,4,7.19,Cancelled,Cash
STA-O7294,STA-C4931,29-12-2023,Coffee Beans (Retail),3,15.81,Delivered,Cash
STA-O10407,STA-C8208,08-12-2023,Bakery,2,3.46,Delivered,Mobile App
STA-O6309,STA-C6625,08-12-2023,Cold Coffee,4,7.58,Delivered,Credit Card
STA-O9676,STA-C1947,09-04-2023,Tea,4,4.17,Delivered,Starbucks Card
STA-O9824,STA-C1309,06-10-2025,Hot Coffee,5,4.81,Shipped,Credit Card
STA-O5436,STA-C8042,01-10-2025,Bakery,5,3.74,Cancelled,Mobile App
STA-O6441,STA-C9666,16-04-2023,Merchandise,3,14.21,Returned,Mobile App
STA-O5078,STA-C3734,27-12-2024,Cold Coffee,1,5.97,Cancelled,Cash
STA-O14322,STA-C8666,26-01-2025,Coffee Beans (Retail),3,13.89,Delivered,Cash
STA-O10908,STA-C3703,28-01-2024,Coffee Beans (Retail),1,14.94,Shipped,Starbucks Card
STA-O10872,STA-C7149,26-11-2025,Merchandise,3,24.26,Returned,Cash
STA-O12557,STA-C9611,15-03-2025,Tea,4,4.23,Delivered,Credit Card
STA-O12725,STA-C8021,06-09-2023,Cold Coffee,3,5.23,Returned,Mobile App
STA-O12449,STA-C4052,14-09-2024,Bakery,4,2.66,Shipped,Credit Card
STA-O5772,STA-C8405,01-11-2023,Cold Coffee,4,6.54,Delivered,Credit Card
STA-O7642,STA-C8480,03-05-2025,Frappuccino,4,7.17,Delivered,Mobile App
STA-O10065,STA-C4229,19-10-2025,Merchandise,5,13.7,Shipped,Starbucks Card
STA-O5256,STA-C4752,15-07-2024,Coffee Beans (Retail),1,10.77,Delivered,Credit Card
STA-O14973,STA-C3953,30-08-2023,Tea,1,3.14,Pending,Starbucks Card
STA-O7928,STA-C1339,16-11-2025,Coffee Beans (Retail),1,18.51,Pending,Mobile App
STA-O10033,STA-C4825,06-08-2025,Sandwiches,3,8.8,Delivered,Cash
STA-O9844,STA-C3083,21-05-2025,Cold Coffee,4,7.97,Delivered,Starbucks Card
STA-O6962,STA-C6130,24-02-2024,Cold Coffee,3,7.07,Pending,Starbucks Card
STA-O13268,STA-C10766,18-06-2024,Merchandise,5,29.5,Returned,Mobile App
STA-O14738,STA-C10765,23-12-2025,Bakery,1,3.39,Delivered,Starbucks Card
STA-O9949,STA-C9135,17-11-2023,Hot Coffee,5,3.29,Delivered,Mobile App
STA-O9817,STA-C1710,25-04-2025,Hot Coffee,4,4.43,Delivered,Starbucks Card
STA-O9420,STA-C9640,05-07-2025,Hot Coffee,2,3.33,Shipped,Credit Card
STA-O5217,STA-C9340,04-12-2024,Sandwiches,2,7.35,Cancelled,Cash
STA-O13132,STA-C4203,01-09-2025,Coffee Beans (Retail),4,23.55,Delivered,Cash
STA-O12513,STA-C8259,10-02-2024,Frappuccino,5,6.05,Shipped,Cash
STA-O5663,STA-C9982,05-12-2023,Hot Coffee,4,5.6,Delivered,Mobile App
STA-O13716,STA-C5659,10-09-2023,Bakery,3,4.48,Delivered,Credit Card
STA-O14890,STA-C10984,19-03-2024,Frappuccino,3,6.78,Pending,Starbucks Card
STA-O8371,STA-C7891,13-01-2024,Merchandise,3,31.31,Delivered,Cash
STA-O12629,STA-C1741,24-07-2024,Sandwiches,1,7.92,Cancelled,Credit Card
STA-O6090,STA-C9538,25-09-2024,Bakery,2,3.6,Delivered,Mobile App
STA-O6968,STA-C1987,16-05-2023,Frappuccino,4,6.51,Delivered,Starbucks Card
STA-O6087,STA-C7938,13-05-2024,Sandwiches,5,7.24,Shipped,Mobile App
STA-O7082,STA-C5352,29-07-2025,Tea,5,5.54,Cancelled,Credit Card
STA-O12374,STA-C4639,21-04-2025,Cold Coffee,2,6.55,Delivered,Mobile App
STA-O12296,STA-C9944,02-11-2025,Coffee Beans (Retail),5,19.44,Shipped,Starbucks Card
STA-O12642,STA-C10684,30-12-2023,Cold Coffee,5,4.29,Delivered,Credit Card
STA-O11968,STA-C3548,30-01-2023,Coffee Beans (Retail),1,23.97,Pending,Mobile App
STA-O5555,STA-C6202,02-10-2023,Sandwiches,3,7.1,Delivered,Cash
STA-O12252,STA-C3238,24-07-2024,Tea,1,5.34,Shipped,Credit Card
STA-O8676,STA-C4515,25-07-2023,Hot Coffee,1,3.21,Delivered,Mobile App
STA-O7338,STA-C4972,05-09-2023,Cold Coffee,1,6.51,Returned,Starbucks Card
STA-O8634,STA-C7237,26-11-2023,Frappuccino,5,7.37,Delivered,Mobile App
STA-O6911,STA-C8143,30-01-2024,Sandwiches,1,6.2,Delivered,Starbucks Card
STA-O13424,STA-C4451,26-06-2023,Frappuccino,1,6,Delivered,Mobile App
STA-O14086,STA-C6780,04-04-2024,Merchandise,1,25.34,Returned,Mobile App
STA-O7377,STA-C7868,09-06-2023,Merchandise,2,20.51,Shipped,Starbucks Card
STA-O8751,STA-C9992,17-09-2024,Merchandise,3,9.83,Pending,Mobile App
STA-O11189,STA-C7508,03-05-2024,Cold Coffee,1,5.71,Shipped,Mobile App
STA-O11779,STA-C9021,08-11-2023,Hot Coffee,2,5.04,Returned,Mobile App
STA-O7820,STA-C4773,20-06-2024,Coffee Beans (Retail),1,14.62,Delivered,Credit Card
STA-O13100,STA-C5673,20-03-2023,Coffee Beans (Retail),3,12.59,Delivered,Credit Card
STA-O13089,STA-C2464,13-11-2025,Coffee Beans (Retail),3,19.48,Delivered,Starbucks Card
STA-O10194,STA-C1613,03-12-2023,Sandwiches,3,7.64,Delivered,Starbucks Card
STA-O9311,STA-C4893,02-01-2024,Coffee Beans (Retail),3,23.86,Delivered,Credit Card
STA-O7968,STA-C8470,27-12-2023,Tea,5,4.85,Delivered,Mobile App
STA-O5182,STA-C1225,01-11-2023,Sandwiches,5,7.63,Pending,Mobile App
STA-O11122,STA-C1757,06-06-2024,Frappuccino,5,6.81,Delivered,Credit Card
STA-O8918,STA-C8005,17-02-2024,Hot Coffee,4,5.78,Returned,Cash
STA-O6202,STA-C5134,13-07-2023,Frappuccino,1,6.59,Delivered,Mobile App
STA-O12136,STA-C1857,15-01-2023,Merchandise,1,29.97,Delivered,Starbucks Card
STA-O9167,STA-C10610,13-08-2024,Coffee Beans (Retail),3,20.73,Cancelled,Credit Card
STA-O8898,STA-C3334,12-08-2024,Tea,4,5.36,Delivered,Credit Card
STA-O8962,STA-C2775,09-12-2023,Cold Coffee,4,7.54,Cancelled,Credit Card
STA-O10005,STA-C5452,19-12-2024,Frappuccino,3,8.75,Cancelled,Starbucks Card
STA-O8986,STA-C3657,07-10-2023,Tea,4,4.19,Pending,Credit Card
STA-O11081,STA-C10177,27-07-2023,Cold Coffee,4,7.66,Delivered,Mobile App
STA-O10560,STA-C9894,04-06-2023,Coffee Beans (Retail),1,11.63,Shipped,Cash
STA-O12107,STA-C2398,18-04-2024,Cold Coffee,5,5,Shipped,Credit Card
STA-O10802,STA-C8792,12-03-2025,Frappuccino,5,7.57,Shipped,Cash
STA-O13296,STA-C8888,08-09-2025,Hot Coffee,2,6.56,Pending,Starbucks Card
STA-O14739,STA-C9344,02-04-2025,Merchandise,3,17.31,Cancelled,Credit Card
STA-O13685,STA-C4329,25-09-2023,Merchandise,3,33.74,Delivered,Mobile App
STA-O6135,STA-C6859,10-10-2024,Merchandise,2,38.42,Shipped,Mobile App
STA-O14160,STA-C10036,08-04-2023,Frappuccino,3,7.14,Delivered,Starbucks Card
STA-O6356,STA-C9250,01-01-2023,Sandwiches,3,7.26,Delivered,Mobile App
STA-O10569,STA-C6890,11-01-2024,Sandwiches,3,7.44,Unknown,Cash
STA-O13004,STA-C8705,05-04-2024,Bakery,5,5.92,Delivered,Cash
STA-O14229,STA-C1183,15-07-2024,Tea,2,3.66,Pending,Starbucks Card
STA-O13476,STA-C3645,06-05-2023,Merchandise,3,23.62,Delivered,Starbucks Card
STA-O5849,STA-C1398,11-05-2023,Bakery,4,3.21,Pending,Cash
STA-O13574,STA-C7283,09-12-2025,Hot Coffee,2,3.01,Pending,Cash
STA-O12550,STA-C4611,26-09-2024,Hot Coffee,3,5.74,Delivered,Starbucks Card
STA-O6547,STA-C4352,20-12-2025,Tea,1,4.27,Returned,Credit Card
STA-O7777,STA-C9168,26-11-2024,Coffee Beans (Retail),5,11.26,Pending,Mobile App
STA-O12352,STA-C2778,11-10-2025,Hot Coffee,3,5.66,Cancelled,Mobile App
STA-O6629,STA-C4120,16-09-2024,Bakery,3,3.3,Returned,Cash
STA-O10237,STA-C6206,14-07-2025,Bakery,4,5.7,Returned,Cash
STA-O5973,STA-C8209,12-08-2025,Frappuccino,2,5.76,Shipped,Credit Card
STA-O12610,STA-C8200,22-05-2025,Bakery,2,3.47,Delivered,Cash
STA-O6689,STA-C5517,05-04-2023,Cold Coffee,5,6.5,Delivered,Credit Card
STA-O5334,STA-C6364,29-06-2024,Bakery,3,4.73,Delivered,Credit Card
STA-O8562,STA-C6845,12-12-2024,Tea,3,5.3,Delivered,Credit Card
STA-O5498,STA-C9919,18-07-2023,Tea,2,5.87,Delivered,Credit Card
STA-O5136,STA-C6053,20-11-2023,Merchandise,5,13.54,Delivered,Mobile App
STA-O5076,STA-C4488,19-10-2023,Coffee Beans (Retail),5,24.7,Cancelled,Mobile App
STA-O9906,STA-C9999,24-08-2024,Frappuccino,2,7.81,Delivered,Mobile App
STA-O5017,STA-C8714,04-06-2023,Sandwiches,3,5.91,Shipped,Starbucks Card
STA-O10143,STA-C3721,25-02-2023,Cold Coffee,1,7.49,Delivered,Credit Card
STA-O8418,STA-C9192,26-03-2024,Frappuccino,5,6.31,Returned,Mobile App
STA-O7217,STA-C6718,21-02-2025,Coffee Beans (Retail),5,18.33,Shipped,Credit Card
STA-O14409,STA-C1934,15-06-2024,Merchandise,2,9.23,Pending,Credit Card
STA-O13104,STA-C9044,13-12-2024,Bakery,2,2.74,Returned,Mobile App
STA-O8488,STA-C10499,26-09-2023,Merchandise,4,33.06,Delivered,Credit Card
STA-O7317,STA-C2973,06-01-2023,Coffee Beans (Retail),2,21.68,Returned,Starbucks Card
STA-O10740,STA-C1621,27-03-2023,Frappuccino,2,7.1,Delivered,Mobile App
STA-O6347,STA-C2608,23-03-2023,Sandwiches,4,7.74,Pending,Cash
STA-O10403,STA-C7980,13-07-2025,Hot Coffee,1,4.32,Delivered,Starbucks Card
STA-O6526,STA-C8315,15-07-2024,Merchandise,3,24.87,Pending,Credit Card
STA-O14136,STA-C7422,25-03-2023,Merchandise,3,22.21,Unknown,Cash
STA-O14282,STA-C7978,21-09-2025,Bakery,3,3.27,Delivered,Cash
STA-O8339,STA-C10173,01-11-2023,Frappuccino,1,6.76,Delivered,Mobile App
STA-O12042,STA-C5162,21-09-2024,Coffee Beans (Retail),4,20.14,Delivered,Mobile App
STA-O11020,STA-C6677,06-03-2023,Bakery,3,3.92,Unknown,Credit Card
STA-O6336,STA-C3122,13-03-2024,Tea,4,3.34,Delivered,Starbucks Card
STA-O11808,STA-C9252,27-02-2025,Sandwiches,4,5.57,Delivered,Cash
STA-O12690,STA-C1322,29-05-2024,Cold Coffee,5,5.6,Returned,Mobile App
STA-O9208,STA-C7476,08-12-2023,Frappuccino,4,7.13,Delivered,Mobile App
STA-O5730,STA-C5828,18-05-2023,Frappuccino,4,7.35,Delivered,Cash
STA-O13393,STA-C2636,10-02-2025,Hot Coffee,4,4.02,Delivered,Credit Card
STA-O6197,STA-C10786,02-10-2024,Coffee Beans (Retail),2,24.58,Delivered,Credit Card
STA-O7359,STA-C8086,24-09-2025,Cold Coffee,2,7.08,Pending,Starbucks Card
STA-O14867,STA-C7024,05-12-2025,Merchandise,4,39.97,Delivered,Starbucks Card
STA-O12145,STA-C7986,18-01-2024,Bakery,4,3.76,Unknown,Credit Card
STA-O11073,STA-C6762,26-11-2024,Hot Coffee,3,6.03,Delivered,Starbucks Card
STA-O6209,STA-C1125,16-05-2023,Coffee Beans (Retail),5,23.38,Pending,Mobile App
STA-O9609,STA-C2046,16-12-2023,Sandwiches,3,6.72,Returned,Cash
STA-O14502,STA-C9999,03-04-2024,Coffee Beans (Retail),3,15.63,Returned,Starbucks Card
STA-O6328,STA-C8354,05-04-2024,Frappuccino,3,6.84,Delivered,Starbucks Card
STA-O8031,STA-C2922,15-11-2024,Frappuccino,1,7.8,Pending,Credit Card
STA-O14105,STA-C9999,19-11-2024,Cold Coffee,5,7.79,Pending,Starbucks Card
STA-O14090,STA-C1667,17-03-2023,Bakery,1,4.28,Delivered,Cash
STA-O12546,STA-C5047,28-07-2025,Hot Coffee,4,5.12,Pending,Mobile App
STA-O9163,STA-C6131,08-05-2023,Bakery,5,5.35,Shipped,Starbucks Card
STA-O7391,STA-C8511,15-02-2023,Tea,2,3.44,Delivered,Starbucks Card
STA-O6583,STA-C7352,22-05-2025,Bakery,5,5.82,Delivered,Starbucks Card
STA-O13291,STA-C5759,01-07-2023,Hot Coffee,3,6.53,Delivered,Cash
STA-O9093,STA-C10125,04-09-2024,Merchandise,3,25.54,Cancelled,Starbucks Card
STA-O9004,STA-C2764,27-10-2025,Sandwiches,3,5.27,Delivered,Credit Card
STA-O8667,STA-C4247,29-11-2024,Merchandise,4,39.32,Returned,Starbucks Card
STA-O8744,STA-C6856,11-12-2023,Sandwiches,5,8.68,Delivered,Cash
STA-O10174,STA-C2357,19-10-2023,Sandwiches,4,6.55,Returned,Mobile App
STA-O6598,STA-C8340,31-05-2024,Sandwiches,4,5.26,Delivered,Starbucks Card
STA-O14562,STA-C5826,18-11-2023,Hot Coffee,5,3.15,Delivered,Starbucks Card
STA-O14341,STA-C4797,06-05-2024,Hot Coffee,1,3.02,Delivered,Mobile App
STA-O8205,STA-C3406,10-06-2024,Cold Coffee,3,4.18,Returned,Credit Card
STA-O12084,STA-C10795,22-10-2025,Tea,4,4.17,Delivered,Mobile App
STA-O5218,STA-C3735,20-07-2025,Hot Coffee,3,5.84,Pending,Starbucks Card
STA-O9947,STA-C9753,25-09-2024,Merchandise,4,26.68,Returned,Credit Card
STA-O6997,STA-C9879,15-03-2023,Sandwiches,3,6.14,Returned,Cash
STA-O5068,STA-C2139,10-07-2025,Sandwiches,1,5.88,Unknown,Credit Card
STA-O9606,STA-C6777,02-05-2024,Coffee Beans (Retail),3,12.82,Delivered,Starbucks Card
STA-O7027,STA-C4914,15-12-2025,Bakery,3,3.52,Delivered,Starbucks Card
STA-O11017,STA-C4361,25-09-2024,Merchandise,2,16.76,Delivered,Credit Card
STA-O6497,STA-C10533,13-04-2025,Merchandise,2,22.13,Delivered,Mobile App
STA-O14085,STA-C3079,01-10-2024,Frappuccino,3,6.77,Cancelled,Credit Card
STA-O11080,STA-C8864,15-04-2023,Frappuccino,2,8.57,Shipped,Cash
STA-O9291,STA-C4769,14-08-2025,Cold Coffee,4,4.72,Delivered,Credit Card
STA-O7006,STA-C1056,07-01-2025,Coffee Beans (Retail),3,10.54,Delivered,Cash
STA-O10428,STA-C1043,12-03-2023,Sandwiches,2,6.68,Shipped,Cash
STA-O8159,STA-C1122,18-08-2025,Bakery,2,3.82,Delivered,Credit Card
STA-O12703,STA-C8442,19-09-2023,Sandwiches,4,5.57,Shipped,Mobile App
STA-O12123,STA-C5680,18-01-2023,Sandwiches,2,6.74,Shipped,Cash
STA-O6898,STA-C3157,21-08-2023,Sandwiches,3,7.6,Pending,Cash
STA-O9861,STA-C2953,02-04-2024,Cold Coffee,4,6.6,Returned,Cash
STA-O9197,STA-C2442,01-07-2023,Cold Coffee,5,5.83,Cancelled,Credit Card
STA-O13392,STA-C5758,28-09-2025,Merchandise,1,39.28,Delivered,Cash
STA-O7917,STA-C8167,20-11-2025,Cold Coffee,1,6.55,Cancelled,Credit Card
STA-O9178,STA-C5415,24-11-2023,Merchandise,2,27.09,Unknown,Credit Card
STA-O14255,STA-C10407,11-05-2023,Sandwiches,2,8.21,Delivered,Mobile App
STA-O10595,STA-C7516,12-06-2025,Bakery,4,4.16,Shipped,Cash
STA-O11050,STA-C4865,15-08-2023,Tea,4,3.19,Delivered,Starbucks Card
STA-O7967,STA-C9799,09-03-2025,Sandwiches,4,8.22,Delivered,Cash
STA-O11591,STA-C7132,08-05-2025,Frappuccino,1,7.69,Delivered,Cash
STA-O12595,STA-C7520,25-01-2023,Merchandise,1,39.03,Pending,Starbucks Card
STA-O5567,STA-C9139,11-05-2024,Cold Coffee,3,4.83,Pending,Starbucks Card
STA-O10365,STA-C2684,20-03-2025,Bakery,5,3.31,Returned,Credit Card
STA-O5266,STA-C1168,07-01-2023,Coffee Beans (Retail),3,21.87,Delivered,Credit Card
STA-O12088,STA-C4780,19-06-2025,Cold Coffee,2,7.86,Returned,Mobile App
STA-O6882,STA-C2662,07-05-2024,Bakery,3,3.36,Delivered,Cash
STA-O12785,STA-C4001,17-05-2025,Tea,3,4.14,Shipped,Starbucks Card
STA-O8047,STA-C6518,12-11-2023,Tea,3,3.97,Returned,Starbucks Card
STA-O9698,STA-C6673,11-06-2023,Sandwiches,4,6.15,Returned,Cash
STA-O7335,STA-C5026,23-02-2023,Cold Coffee,1,7.63,Returned,Credit Card
STA-O14956,STA-C2945,03-12-2023,Bakery,2,4.19,Pending,Cash
STA-O6323,STA-C10536,04-08-2025,Hot Coffee,2,4.38,Delivered,Credit Card
STA-O6324,STA-C10770,14-06-2024,Coffee Beans (Retail),1,14.53,Delivered,Credit Card
STA-O7156,STA-C2256,12-03-2023,Cold Coffee,2,4.41,Cancelled,Credit Card
STA-O5079,STA-C2791,18-11-2024,Hot Coffee,5,6.54,Shipped,Credit Card
STA-O5069,STA-C10802,23-07-2023,Merchandise,1,13.61,Unknown,Cash
STA-O12486,STA-C6945,15-10-2023,Hot Coffee,1,4.56,Delivered,Starbucks Card
STA-O9675,STA-C1014,05-07-2025,Merchandise,4,37.55,Delivered,Cash
STA-O13206,STA-C7413,23-03-2023,Merchandise,5,16.46,Shipped,Starbucks Card
STA-O12646,STA-C2504,04-05-2023,Frappuccino,1,7.81,Delivered,Credit Card
STA-O12437,STA-C6812,04-12-2025,Coffee Beans (Retail),2,23.46,Delivered,Mobile App
STA-O9891,STA-C6087,31-01-2025,Frappuccino,1,5.78,Delivered,Starbucks Card
STA-O6737,STA-C6642,30-10-2025,Tea,1,4.35,Cancelled,Credit Card
STA-O5011,STA-C6428,23-10-2023,Hot Coffee,1,3.27,Delivered,Starbucks Card
STA-O6118,STA-C9091,08-06-2023,Cold Coffee,3,4.9,Delivered,Cash
STA-O13204,STA-C9510,24-06-2024,Sandwiches,2,6.43,Delivered,Credit Card
STA-O11450,STA-C4718,01-05-2024,Bakery,1,5.11,Delivered,Starbucks Card
STA-O10735,STA-C4080,18-09-2024,Frappuccino,1,5.1,Delivered,Starbucks Card
STA-O5293,STA-C6166,29-09-2024,Bakery,2,4.76,Shipped,Cash
STA-O6610,STA-C8312,02-05-2024,Hot Coffee,1,5.23,Delivered,Starbucks Card
STA-O6825,STA-C5336,01-05-2024,Cold Coffee,4,6.52,Pending,Cash
STA-O7519,STA-C2089,20-01-2023,Merchandise,5,28.07,Pending,Starbucks Card
STA-O14178,STA-C1606,24-07-2023,Bakery,2,5.65,Cancelled,Credit Card
STA-O9785,STA-C2340,24-10-2023,Coffee Beans (Retail),5,24.97,Delivered,Cash
STA-O11644,STA-C7614,24-12-2025,Coffee Beans (Retail),3,11.33,Shipped,Starbucks Card
STA-O10960,STA-C2925,08-07-2025,Hot Coffee,1,5.01,Delivered,Credit Card
STA-O5603,STA-C7352,21-09-2023,Tea,1,3.95,Delivered,Credit Card
STA-O10234,STA-C3394,13-03-2023,Coffee Beans (Retail),5,19.1,Delivered,Credit Card
STA-O12272,STA-C2126,27-01-2025,Hot Coffee,4,3.69,Delivered,Starbucks Card
STA-O5188,STA-C4619,03-05-2023,Merchandise,2,36.31,Delivered,Cash
STA-O14521,STA-C4421,26-07-2024,Sandwiches,5,7.65,Delivered,Credit Card
STA-O6529,STA-C9802,09-02-2025,Coffee Beans (Retail),4,19.65,Delivered,Credit Card
STA-O11011,STA-C8750,15-04-2025,Merchandise,1,19.38,Delivered,Starbucks Card
STA-O7120,STA-C7899,30-08-2024,Coffee Beans (Retail),4,18.64,Delivered,Starbucks Card
STA-O12904,STA-C10406,15-01-2025,Bakery,2,2.45,Delivered,Cash
STA-O6312,STA-C5199,27-08-2024,Hot Coffee,4,6.26,Delivered,Starbucks Card
STA-O12039,STA-C8168,27-08-2024,Cold Coffee,5,6.93,Delivered,Starbucks Card
STA-O8916,STA-C10894,29-04-2025,Hot Coffee,5,6.82,Delivered,Credit Card
STA-O14911,STA-C7356,05-09-2024,Coffee Beans (Retail),2,14.35,Shipped,Mobile App
STA-O5131,STA-C3178,11-06-2024,Cold Coffee,5,6.98,Delivered,Starbucks Card
STA-O6614,STA-C3272,25-12-2025,Cold Coffee,5,5.95,Delivered,Mobile App
STA-O5808,STA-C6773,10-09-2025,Sandwiches,5,7.27,Cancelled,Starbucks Card
STA-O11107,STA-C1984,17-03-2023,Frappuccino,2,6.12,Cancelled,Mobile App
STA-O5416,STA-C9692,25-02-2025,Bakery,4,4.74,Delivered,Mobile App
STA-O10794,STA-C5479,15-04-2024,Coffee Beans (Retail),1,19.44,Shipped,Starbucks Card
STA-O12256,STA-C1573,20-10-2023,Bakery,3,2.62,Returned,Mobile App
STA-O6149,STA-C9080,06-03-2024,Frappuccino,4,5.97,Cancelled,Mobile App
STA-O6484,STA-C8492,23-05-2025,Hot Coffee,4,4.13,Shipped,Cash
STA-O9176,STA-C3041,06-11-2024,Hot Coffee,2,5.13,Delivered,Starbucks Card
STA-O8300,STA-C7692,10-06-2024,Bakery,2,4.52,Delivered,Starbucks Card
STA-O8397,STA-C2519,25-03-2023,Sandwiches,4,5.45,Delivered,Credit Card
STA-O14047,STA-C10736,08-09-2024,Cold Coffee,1,5.66,Shipped,Credit Card
STA-O11788,STA-C6631,04-06-2025,Bakery,4,2.5,Cancelled,Credit Card
STA-O12512,STA-C9927,25-07-2023,Hot Coffee,5,4.98,Delivered,Credit Card
STA-O5021,STA-C8661,19-01-2024,Merchandise,4,30.78,Delivered,Credit Card
STA-O11719,STA-C3772,02-04-2024,Sandwiches,3,7.83,Cancelled,Mobile App
STA-O5715,STA-C9029,11-01-2024,Sandwiches,3,8.92,Delivered,Starbucks Card
STA-O13159,STA-C2666,16-04-2023,Merchandise,5,9.72,Unknown,Starbucks Card
STA-O7361,STA-C7264,27-12-2023,Frappuccino,3,8.22,Delivered,Mobile App
STA-O8641,STA-C6993,08-12-2025,Frappuccino,5,8.79,Returned,Mobile App
STA-O8163,STA-C4547,09-08-2024,Merchandise,2,29.03,Delivered,Cash
STA-O12108,STA-C1687,17-01-2024,Tea,3,3.33,Delivered,Starbucks Card
